circuit_depth,gate_count,error_tolerance,job_type,priority_level,max_wait_time,backend_name,queue,success_rate,wait_time,status,avg_error,avg_noise,ai_confidence,processor_desc,suitability
162,617,0.0348,QAOA,Medium,244,ibm_pittsburgh,133,0.826,202.67,Online,0.000791,0.004605,0.845,Heron r3,0.456
101,1532,0.0302,BellState,High,341,ibm_marrakesh,390,0.775,248.72,Online,0.00094,0.003329,0.874,Heron r2,0.448
98,1399,0.0093,Grover,High,45,ibm_marrakesh,182,0.911,150.62,Online,0.000946,0.003256,0.812,Heron r2,0.82
190,1174,0.0416,QuantumFourier,Medium,310,ibm_fez,43,0.87,64.11,Online,0.00134,0.004731,0.877,Heron r2,0.4
52,630,0.0479,QAOA,High,559,ibm_fez,133,0.821,155.88,Online,0.001326,0.004592,0.835,Heron r2,0.279
86,1141,0.0172,VQE,High,203,ibm_marrakesh,86,0.974,89.87,Online,0.000971,0.003193,0.84,Heron r2,0.746
105,354,0.0119,Grover,High,52,ibm_fez,253,0.919,472.24,Online,0.00134,0.004377,0.945,Heron r2,0.773
43,1134,0.0312,QuantumFourier,Medium,100,ibm_marrakesh,163,0.755,146.97,Online,0.00094,0.003116,0.866,Heron r2,0.487
51,1197,0.0285,QAOA,High,228,ibm_marrakesh,211,0.815,215.68,Online,0.000996,0.003134,0.723,Heron r2,0.525
61,850,0.0309,QAOA,High,534,ibm_torino,133,0.872,258.07,Online,0.001163,0.020902,0.825,Heron r1,0.525
190,691,0.0244,QuantumFourier,Low,357,ibm_kingston,299,0.975,168.53,Online,0.00099,0.003638,0.988,Heron r2,0.593
191,1698,0.0412,VQE,Medium,560,ibm_brisbane,278,0.755,428.72,Online,0.000706,0.003052,0.745,Eagle r3,0.315
165,242,0.0411,QuantumFourier,Medium,313,ibm_kingston,49,0.948,60.43,Online,0.00102,0.003828,0.735,Heron r2,0.416
132,1148,0.0136,QAOA,Low,303,ibm_marrakesh,46,0.818,57.67,Online,0.000942,0.003286,0.817,Heron r2,0.775
57,1650,0.03,Grover,Medium,397,ibm_marrakesh,22,0.91,31.75,Online,0.000927,0.00333,0.765,Heron r2,0.569
62,1380,0.0165,QAOA,High,275,ibm_kingston,6,0.891,6.73,Online,0.000936,0.003761,0.907,Heron r2,0.759
75,957,0.0388,Grover,Medium,555,ibm_pittsburgh,15,0.754,25.2,Online,0.000767,0.004711,0.84,Heron r3,0.415
151,1148,0.0103,QuantumFourier,Low,580,ibm_marrakesh,377,0.937,275.06,Online,0.000917,0.003092,0.806,Heron r2,0.762
158,1285,0.0446,QuantumFourier,Low,256,ibm_kingston,150,0.831,258.03,Online,0.000967,0.003739,0.908,Heron r2,0.318
117,603,0.0129,QAOA,Medium,132,ibm_torino,2,0.929,2.6,Online,0.001195,0.019672,0.913,Heron r1,0.821
76,188,0.0065,QuantumFourier,High,69,ibm_fez,202,0.971,247.48,Online,0.001249,0.004647,0.754,Heron r2,0.87
20,933,0.0291,Grover,High,206,ibm_kingston,270,0.841,264.45,Online,0.000935,0.003633,0.772,Heron r2,0.506
54,1669,0.0419,Grover,Low,260,ibm_marrakesh,11,0.785,17.21,Online,0.000964,0.003253,0.877,Heron r2,0.381
100,1140,0.0118,VQE,High,384,ibm_kingston,213,0.909,176.72,Online,0.000936,0.003744,0.758,Heron r2,0.776
81,1239,0.0213,Grover,Medium,148,ibm_brisbane,133,0.963,73.23,Online,0.00072,0.003105,0.734,Eagle r3,0.671
36,788,0.0421,VQE,Low,134,ibm_pittsburgh,98,0.753,68.68,Online,0.000795,0.004616,0.722,Heron r3,0.348
184,1508,0.0419,VQE,Medium,270,ibm_pittsburgh,34,0.84,39.37,Online,0.000774,0.004624,0.945,Heron r3,0.384
140,1133,0.0258,QAOA,Medium,96,ibm_kingston,192,0.776,382.32,Online,0.000998,0.003861,0.871,Heron r2,0.56
197,916,0.0328,QuantumFourier,Medium,75,ibm_torino,10,0.948,9.21,Online,0.001191,0.02068,0.805,Heron r1,0.545
171,1064,0.0071,QuantumFourier,High,226,ibm_pittsburgh,293,0.968,391.22,Online,0.000767,0.004649,0.82,Heron r3,0.832
82,1790,0.0239,BellState,Low,376,ibm_torino,174,0.929,340.29,Online,0.001185,0.019609,0.98,Heron r1,0.624
61,239,0.0118,QAOA,High,342,ibm_marrakesh,217,0.769,352.17,Online,0.000985,0.003225,0.858,Heron r2,0.748
75,199,0.0392,QuantumFourier,Low,59,ibm_brisbane,391,0.955,378.23,Online,0.000731,0.003099,0.776,Eagle r3,0.355
88,332,0.0142,BellState,Low,436,ibm_fez,229,0.878,168.79,Online,0.00127,0.004757,0.942,Heron r2,0.737
96,1767,0.007,BellState,High,579,ibm_kingston,342,0.892,529.37,Online,0.000949,0.003675,0.867,Heron r2,0.808
158,1364,0.0183,VQE,Low,98,ibm_kingston,313,0.843,211.73,Online,0.000934,0.003843,0.782,Heron r2,0.647
169,1570,0.0435,BellState,Low,415,ibm_fez,69,0.821,80.87,Online,0.001305,0.004514,0.846,Heron r2,0.356
174,1266,0.0215,VQE,Medium,564,ibm_pittsburgh,354,0.96,700.86,Online,0.000749,0.00448,0.908,Heron r3,0.613
172,1250,0.0453,Grover,Low,435,ibm_fez,136,0.858,165.13,Online,0.001283,0.004739,0.881,Heron r2,0.321
88,1570,0.0242,Grover,Low,52,ibm_kingston,268,0.782,437.66,Online,0.000972,0.003759,0.842,Heron r2,0.564
70,1884,0.0271,BellState,Medium,436,ibm_kingston,5,0.865,5.24,Online,0.000982,0.003872,0.99,Heron r2,0.606
33,886,0.0112,BellState,High,331,ibm_kingston,39,0.955,74.97,Online,0.000971,0.003814,0.793,Heron r2,0.838
53,1704,0.0081,QuantumFourier,Low,553,ibm_marrakesh,104,0.979,71.12,Online,0.000948,0.003303,0.779,Heron r2,0.87
122,1929,0.0427,Grover,Low,454,ibm_torino,293,0.764,450.23,Online,0.001206,0.020112,0.929,Heron r1,0.299
197,1783,0.0278,BellState,Low,427,ibm_fez,76,0.857,68.01,Online,0.001348,0.004371,0.881,Heron r2,0.582
31,1264,0.0158,QuantumFourier,Medium,360,ibm_brisbane,69,0.907,93.87,Online,0.000722,0.003118,0.881,Eagle r3,0.753
71,1794,0.0253,Grover,Medium,322,ibm_marrakesh,279,0.95,301.33,Online,0.000938,0.003058,0.987,Heron r2,0.579
192,1504,0.0259,QuantumFourier,Medium,195,ibm_pittsburgh,190,0.866,330.11,Online,0.00079,0.004757,0.966,Heron r3,0.574
154,999,0.031,QuantumFourier,High,59,ibm_marrakesh,107,0.914,122.36,Online,0.000983,0.003251,0.754,Heron r2,0.536
96,1988,0.0131,VQE,Medium,557,ibm_kingston,319,0.966,281.13,Online,0.001028,0.003788,0.762,Heron r2,0.744
136,176,0.0499,BellState,Medium,513,ibm_kingston,270,0.827,242.06,Online,0.000934,0.0036,0.945,Heron r2,0.212
124,676,0.0292,BellState,High,456,ibm_torino,216,0.968,354.55,Online,0.001151,0.020253,0.831,Heron r1,0.547
85,1655,0.0102,Grover,High,543,ibm_brisbane,155,0.888,89.49,Online,0.0007,0.002965,0.773,Eagle r3,0.806
150,1085,0.0039,QuantumFourier,Low,58,ibm_kingston,211,0.98,285.22,Online,0.000995,0.003687,0.976,Heron r2,0.903
154,1136,0.022,QuantumFourier,High,543,ibm_kingston,209,0.872,343.06,Online,0.000967,0.003842,0.72,Heron r2,0.628
185,1103,0.0145,QuantumFourier,Medium,335,ibm_torino,380,0.922,417.09,Online,0.001226,0.02071,0.823,Heron r1,0.704
110,780,0.0034,BellState,Low,92,ibm_brisbane,226,0.824,399.56,Online,0.000707,0.003073,0.846,Eagle r3,0.871
108,1098,0.0027,QuantumFourier,High,316,ibm_marrakesh,266,0.81,518.55,Online,0.000906,0.003089,0.876,Heron r2,0.87
42,1768,0.0364,VQE,Medium,160,ibm_torino,190,0.922,190.18,Online,0.001238,0.019833,0.774,Heron r1,0.445
161,1858,0.0308,BellState,Low,196,ibm_fez,77,0.79,114.22,Online,0.001235,0.004417,0.731,Heron r2,0.525
194,1850,0.0187,QuantumFourier,Low,294,ibm_pittsburgh,113,0.907,74.38,Online,0.000815,0.004706,0.892,Heron r3,0.703
30,1104,0.023,QAOA,Medium,585,ibm_marrakesh,193,0.766,209.6,Online,0.000959,0.00316,0.74,Heron r2,0.596
125,620,0.0256,QAOA,High,229,ibm_pittsburgh,333,0.871,637.15,Online,0.000753,0.004526,0.794,Heron r3,0.543
119,583,0.009,QAOA,High,535,ibm_fez,256,0.865,510.89,Online,0.0013,0.004491,0.793,Heron r2,0.801
118,1331,0.0149,VQE,High,305,ibm_kingston,260,0.921,250.53,Online,0.000935,0.003815,0.714,Heron r2,0.724
44,533,0.017,VQE,High,167,ibm_fez,217,0.861,364.77,Online,0.001348,0.004528,0.976,Heron r2,0.699
19,1586,0.0114,Grover,Low,425,ibm_brisbane,263,0.813,394.0,Online,0.00068,0.002949,0.987,Eagle r3,0.747
22,171,0.0465,VQE,High,410,ibm_marrakesh,207,0.894,173.03,Online,0.000962,0.003042,0.868,Heron r2,0.29
74,1833,0.0094,QAOA,Low,508,ibm_pittsburgh,267,0.795,282.32,Online,0.000799,0.004724,0.733,Heron r3,0.772
159,329,0.0167,VQE,Medium,316,ibm_pittsburgh,154,0.83,149.78,Online,0.000786,0.004439,0.921,Heron r3,0.705
144,1088,0.0252,QAOA,Medium,358,ibm_brisbane,372,0.793,480.9,Online,0.000712,0.003042,0.906,Eagle r3,0.523
54,565,0.0271,Grover,Medium,428,ibm_kingston,29,0.953,17.19,Online,0.000997,0.00366,0.741,Heron r2,0.618
94,1491,0.0487,QAOA,Medium,201,ibm_kingston,257,0.887,154.91,Online,0.001025,0.003665,0.91,Heron r2,0.246
149,1235,0.0393,VQE,Low,276,ibm_torino,79,0.886,117.21,Online,0.001249,0.020201,0.983,Heron r1,0.425
157,1247,0.0105,Grover,Low,114,ibm_torino,157,0.789,183.94,Online,0.001168,0.020851,0.959,Heron r1,0.788
186,1593,0.0491,BellState,High,66,ibm_brisbane,224,0.766,383.02,Online,0.000713,0.002987,0.726,Eagle r3,0.22
41,1295,0.0174,QAOA,High,168,ibm_marrakesh,291,0.97,217.64,Online,0.000938,0.003142,0.906,Heron r2,0.691
154,592,0.0389,VQE,Medium,526,ibm_brisbane,107,0.925,203.89,Online,0.00067,0.002998,0.75,Eagle r3,0.423
80,644,0.0162,BellState,High,564,ibm_fez,145,0.969,132.23,Online,0.001363,0.004538,0.922,Heron r2,0.75
76,1768,0.0077,QAOA,High,465,ibm_kingston,205,0.93,365.64,Online,0.000958,0.003687,0.942,Heron r2,0.84
155,1171,0.0319,QAOA,High,483,ibm_marrakesh,141,0.815,205.95,Online,0.000928,0.003244,0.963,Heron r2,0.494
23,1040,0.0384,VQE,Medium,349,ibm_fez,22,0.848,37.56,Online,0.001287,0.004472,0.754,Heron r2,0.445
164,344,0.0159,QuantumFourier,Low,387,ibm_kingston,101,0.881,194.85,Online,0.000968,0.003779,0.789,Heron r2,0.742
158,1458,0.0412,QAOA,Low,237,ibm_pittsburgh,7,0.762,5.16,Online,0.000753,0.004754,0.862,Heron r3,0.384
33,889,0.0047,BellState,High,574,ibm_brisbane,315,0.831,537.56,Online,0.000732,0.003003,0.733,Eagle r3,0.832
97,155,0.0045,VQE,Medium,576,ibm_kingston,208,0.811,345.76,Online,0.000961,0.003755,0.794,Heron r2,0.861
142,939,0.0483,Grover,Low,132,ibm_kingston,106,0.916,90.41,Online,0.000995,0.003591,0.826,Heron r2,0.294
131,1858,0.0107,BellState,Medium,410,ibm_pittsburgh,183,0.823,263.68,Online,0.000756,0.004529,0.982,Heron r3,0.78
103,1903,0.0196,QAOA,High,120,ibm_brisbane,375,0.773,233.44,Online,0.000704,0.002928,0.959,Eagle r3,0.596
176,1499,0.0348,QAOA,High,49,ibm_fez,33,0.869,62.49,Online,0.001354,0.004564,0.914,Heron r2,0.497
169,363,0.0386,Grover,Low,506,ibm_pittsburgh,351,0.935,520.16,Online,0.000768,0.004646,0.987,Heron r3,0.37
191,406,0.0183,BellState,Low,284,ibm_marrakesh,326,0.863,646.24,Online,0.000997,0.003316,0.831,Heron r2,0.649
104,139,0.0342,BellState,High,103,ibm_torino,222,0.963,287.49,Online,0.001218,0.019035,0.829,Heron r1,0.475
21,1204,0.0363,QAOA,High,421,ibm_pittsburgh,124,0.893,186.0,Online,0.000779,0.004613,0.875,Heron r3,0.45
49,1741,0.0465,QuantumFourier,High,87,ibm_torino,350,0.93,330.07,Online,0.001218,0.020624,0.834,Heron r1,0.265
167,1528,0.0022,QuantumFourier,High,536,ibm_pittsburgh,248,0.758,272.74,Online,0.000784,0.004526,0.938,Heron r3,0.87
161,1628,0.0043,VQE,Medium,306,ibm_pittsburgh,106,0.905,121.36,Online,0.000765,0.004733,0.78,Heron r3,0.905
73,1609,0.0114,BellState,High,438,ibm_fez,374,0.974,681.09,Online,0.001331,0.004653,0.701,Heron r2,0.76
94,1722,0.0307,Grover,Medium,479,ibm_kingston,339,0.904,283.45,Online,0.000974,0.003627,0.965,Heron r2,0.48
120,776,0.0443,Grover,Low,50,ibm_brisbane,373,0.801,691.6,Online,0.00068,0.00314,0.789,Eagle r3,0.256
189,1545,0.0202,VQE,High,583,ibm_pittsburgh,396,0.773,277.09,Online,0.000815,0.004742,0.891,Heron r3,0.584
102,147,0.002,BellState,High,132,ibm_marrakesh,223,0.976,320.35,Online,0.000978,0.003174,0.943,Heron r2,0.925
43,1705,0.0177,Grover,High,526,ibm_pittsburgh,19,0.777,14.11,Online,0.000813,0.004581,0.921,Heron r3,0.714
181,1872,0.0355,QuantumFourier,Low,61,ibm_fez,223,0.802,154.66,Online,0.001268,0.004601,0.86,Heron r2,0.425
94,1935,0.0239,Grover,High,484,ibm_pittsburgh,149,0.902,198.98,Online,0.000771,0.004643,0.797,Heron r3,0.619
10,1587,0.04,QuantumFourier,High,423,ibm_kingston,273,0.913,514.22,Online,0.000939,0.003731,0.928,Heron r2,0.368
19,751,0.0493,BellState,Low,379,ibm_pittsburgh,215,0.782,420.12,Online,0.000807,0.004799,0.821,Heron r3,0.224
61,1840,0.012,Grover,Low,251,ibm_marrakesh,277,0.771,396.73,Online,0.00092,0.003103,0.705,Heron r2,0.73
12,1665,0.033,BellState,Medium,241,ibm_kingston,34,0.921,40.83,Online,0.001007,0.003682,0.845,Heron r2,0.528
32,1096,0.0149,BellState,Medium,458,ibm_kingston,26,0.842,49.78,Online,0.000963,0.003831,0.767,Heron r2,0.767
160,291,0.0288,VQE,Low,356,ibm_brisbane,150,0.956,100.15,Online,0.000692,0.003048,0.959,Eagle r3,0.56
170,1985,0.0435,BellState,High,34,ibm_fez,8,0.952,15.44,Online,0.001299,0.004402,0.77,Heron r2,0.398
61,419,0.0291,Grover,Low,154,ibm_brisbane,220,0.963,151.09,Online,0.000688,0.003065,0.986,Eagle r3,0.54
196,1080,0.0077,BellState,High,191,ibm_brisbane,84,0.97,138.78,Online,0.000733,0.003009,0.782,Eagle r3,0.875
89,1096,0.0399,BellState,Medium,235,ibm_torino,272,0.838,337.86,Online,0.001239,0.019672,0.938,Heron r1,0.358
51,1921,0.0246,BellState,High,166,ibm_brisbane,262,0.867,228.97,Online,0.000708,0.002964,0.724,Eagle r3,0.573
113,659,0.0385,VQE,High,394,ibm_fez,99,0.76,67.97,Online,0.001275,0.004792,0.972,Heron r2,0.406
159,1880,0.0454,VQE,Medium,30,ibm_brisbane,142,0.916,143.94,Online,0.000691,0.00295,0.839,Eagle r3,0.322
61,1204,0.03,QAOA,Low,410,ibm_torino,324,0.881,232.94,Online,0.001213,0.019848,0.823,Heron r1,0.492
113,1237,0.0251,QAOA,High,137,ibm_kingston,22,0.958,16.61,Online,0.001028,0.003518,0.758,Heron r2,0.649
150,1603,0.0476,BellState,Medium,254,ibm_torino,260,0.96,450.47,Online,0.00119,0.020457,0.852,Heron r1,0.277
171,1743,0.0224,QuantumFourier,Medium,301,ibm_pittsburgh,170,0.863,297.71,Online,0.000806,0.00453,0.921,Heron r3,0.628
193,1168,0.0376,QAOA,Medium,297,ibm_pittsburgh,252,0.775,408.26,Online,0.000742,0.004385,0.823,Heron r3,0.376
194,552,0.0231,Grover,High,228,ibm_marrakesh,179,0.836,288.14,Online,0.000913,0.003115,0.758,Heron r2,0.612
76,189,0.0189,VQE,High,257,ibm_pittsburgh,78,0.923,113.46,Online,0.000756,0.004597,0.897,Heron r3,0.711
122,1684,0.0064,QuantumFourier,Low,570,ibm_pittsburgh,47,0.888,28.5,Online,0.000782,0.004608,0.777,Heron r3,0.887
134,1399,0.0375,QuantumFourier,Medium,87,ibm_marrakesh,295,0.908,499.23,Online,0.000957,0.00316,0.717,Heron r2,0.396
104,1300,0.0377,QuantumFourier,Medium,131,ibm_torino,323,0.911,546.24,Online,0.001257,0.019377,0.737,Heron r1,0.391
64,1485,0.0327,VQE,High,209,ibm_torino,18,0.842,34.77,Online,0.001231,0.019576,0.971,Heron r1,0.523
44,304,0.0194,QuantumFourier,Low,295,ibm_fez,64,0.783,63.25,Online,0.001268,0.004638,0.774,Heron r2,0.687
192,1346,0.0373,QuantumFourier,Low,71,ibm_marrakesh,188,0.876,227.39,Online,0.000981,0.003279,0.793,Heron r2,0.42
61,448,0.0081,VQE,Low,544,ibm_kingston,398,0.784,616.92,Online,0.000961,0.003683,0.952,Heron r2,0.757
12,1381,0.0266,QuantumFourier,Low,446,ibm_marrakesh,99,0.888,120.99,Online,0.000978,0.003207,0.788,Heron r2,0.594
170,709,0.0247,QAOA,High,314,ibm_marrakesh,194,0.874,292.36,Online,0.000989,0.003055,0.968,Heron r2,0.594
80,692,0.0175,QuantumFourier,Low,396,ibm_kingston,299,0.938,459.96,Online,0.000985,0.003865,0.957,Heron r2,0.682
128,293,0.0038,QAOA,High,32,ibm_brisbane,247,0.966,197.58,Online,0.000706,0.003018,0.769,Eagle r3,0.888
142,1697,0.0276,Grover,Low,271,ibm_marrakesh,382,0.98,644.83,Online,0.000968,0.003149,0.832,Heron r2,0.528
91,844,0.0258,VQE,Medium,65,ibm_torino,362,0.94,707.51,Online,0.001189,0.019183,0.948,Heron r1,0.553
123,1503,0.009,VQE,Low,266,ibm_kingston,85,0.868,109.29,Online,0.001004,0.003823,0.836,Heron r2,0.84
54,1497,0.033,QuantumFourier,Medium,164,ibm_kingston,111,0.933,100.66,Online,0.000947,0.003805,0.767,Heron r2,0.51
148,761,0.0311,VQE,Medium,219,ibm_kingston,233,0.954,435.13,Online,0.000994,0.003661,0.782,Heron r2,0.511
190,1345,0.0441,QAOA,Low,525,ibm_marrakesh,214,0.884,157.45,Online,0.000943,0.003229,0.712,Heron r2,0.319
116,1520,0.0317,QuantumFourier,Low,250,ibm_torino,339,0.901,590.83,Online,0.001175,0.019616,0.711,Heron r1,0.468
138,1458,0.0024,Grover,Low,382,ibm_pittsburgh,179,0.917,304.82,Online,0.000793,0.004678,0.93,Heron r3,0.916
140,967,0.0099,VQE,Medium,419,ibm_torino,381,0.898,258.29,Online,0.001163,0.019369,0.796,Heron r1,0.762
39,484,0.0182,QuantumFourier,Low,493,ibm_brisbane,35,0.798,64.46,Online,0.0007,0.002943,0.781,Eagle r3,0.706
10,949,0.0333,BellState,Low,453,ibm_fez,189,0.921,295.35,Online,0.001263,0.004618,0.862,Heron r2,0.488
27,1724,0.007,QuantumFourier,High,305,ibm_torino,358,0.817,450.84,Online,0.001198,0.020572,0.903,Heron r1,0.793
140,1808,0.0414,BellState,High,464,ibm_marrakesh,169,0.879,198.41,Online,0.000977,0.003276,0.794,Heron r2,0.368
77,572,0.0311,QuantumFourier,Low,506,ibm_fez,192,0.866,265.28,Online,0.001264,0.004623,0.775,Heron r2,0.508
154,823,0.0464,QAOA,High,291,ibm_fez,211,0.933,204.92,Online,0.001308,0.004462,0.761,Heron r2,0.303
46,1292,0.0258,BellState,Medium,589,ibm_kingston,149,0.763,226.96,Online,0.000949,0.003785,0.805,Heron r2,0.567
114,1707,0.0437,VQE,Medium,195,ibm_brisbane,65,0.888,81.0,Online,0.000701,0.002952,0.97,Eagle r3,0.359
188,648,0.0308,VQE,Medium,274,ibm_brisbane,172,0.887,155.79,Online,0.000686,0.003021,0.875,Eagle r3,0.513
164,1543,0.0052,Grover,High,341,ibm_brisbane,81,0.958,106.01,Online,0.000728,0.003134,0.926,Eagle r3,0.909
132,1737,0.0202,QuantumFourier,Medium,501,ibm_marrakesh,176,0.898,194.11,Online,0.000949,0.003208,0.904,Heron r2,0.666
47,1717,0.0138,Grover,Medium,472,ibm_brisbane,368,0.778,339.69,Online,0.000683,0.0029,0.745,Eagle r3,0.68
136,535,0.0019,QuantumFourier,High,163,ibm_kingston,218,0.941,187.24,Online,0.000964,0.003751,0.921,Heron r2,0.921
16,211,0.0242,Grover,Low,405,ibm_pittsburgh,315,0.858,464.4,Online,0.000771,0.004428,0.867,Heron r3,0.565
156,1110,0.0363,Grover,Medium,282,ibm_fez,370,0.931,387.16,Online,0.001312,0.004747,0.882,Heron r2,0.404
101,672,0.0012,BellState,Medium,419,ibm_kingston,311,0.759,219.62,Online,0.000965,0.003745,0.716,Heron r2,0.871
57,1469,0.0061,Grover,Low,520,ibm_brisbane,225,0.838,237.54,Online,0.000694,0.003136,0.97,Eagle r3,0.836
136,1628,0.0232,QAOA,High,363,ibm_torino,83,0.887,105.99,Online,0.001147,0.019355,0.722,Heron r1,0.648
71,644,0.0119,QuantumFourier,High,512,ibm_brisbane,191,0.791,316.36,Online,0.000674,0.003079,0.741,Eagle r3,0.753
15,1144,0.0206,VQE,Medium,65,ibm_pittsburgh,386,0.82,215.73,Online,0.000745,0.004471,0.916,Heron r3,0.59
131,414,0.0092,QuantumFourier,Medium,543,ibm_brisbane,305,0.837,217.03,Online,0.000695,0.00308,0.865,Eagle r3,0.772
146,800,0.0108,QAOA,High,178,ibm_brisbane,126,0.838,156.97,Online,0.000672,0.002959,0.772,Eagle r3,0.794
87,1333,0.0012,QAOA,High,535,ibm_marrakesh,359,0.976,629.69,Online,0.000925,0.003337,0.857,Heron r2,0.902
116,1555,0.038,VQE,Low,527,ibm_marrakesh,6,0.751,4.16,Online,0.00092,0.003056,0.916,Heron r2,0.43
82,1181,0.0457,Grover,Low,163,ibm_fez,142,0.959,74.29,Online,0.001278,0.004775,0.896,Heron r2,0.334
102,713,0.036,QuantumFourier,High,466,ibm_marrakesh,274,0.871,365.83,Online,0.000952,0.00304,0.848,Heron r2,0.415
92,1930,0.0286,QuantumFourier,Medium,240,ibm_pittsburgh,312,0.886,220.54,Online,0.000745,0.004806,0.791,Heron r3,0.509
40,918,0.0053,QuantumFourier,High,574,ibm_pittsburgh,126,0.913,245.05,Online,0.000772,0.004667,0.723,Heron r3,0.888
168,497,0.0273,BellState,High,439,ibm_torino,105,0.784,58.25,Online,0.001206,0.019569,0.757,Heron r1,0.565
135,1850,0.029,BellState,High,479,ibm_brisbane,365,0.956,614.76,Online,0.000689,0.003096,0.721,Eagle r3,0.504
165,648,0.0162,VQE,Medium,450,ibm_brisbane,122,0.869,120.11,Online,0.000723,0.003026,0.94,Eagle r3,0.727
66,1948,0.0288,VQE,Medium,250,ibm_brisbane,353,0.882,597.19,Online,0.000708,0.002885,0.918,Eagle r3,0.495
149,1259,0.0355,QuantumFourier,High,405,ibm_brisbane,117,0.783,143.44,Online,0.000708,0.003053,0.82,Eagle r3,0.44
56,968,0.0323,VQE,Medium,482,ibm_pittsburgh,386,0.824,373.62,Online,0.000799,0.004462,0.91,Heron r3,0.427
12,203,0.049,VQE,High,353,ibm_torino,393,0.975,464.18,Online,0.001221,0.019035,0.769,Heron r1,0.228
127,811,0.0293,VQE,Medium,558,ibm_torino,74,0.771,72.79,Online,0.001193,0.019867,0.985,Heron r1,0.542
108,1959,0.0313,VQE,Medium,168,ibm_kingston,271,0.826,322.33,Online,0.000954,0.003554,0.891,Heron r2,0.473
93,1724,0.0225,VQE,Low,398,ibm_pittsburgh,348,0.926,434.76,Online,0.000804,0.004486,0.777,Heron r3,0.594
116,1366,0.0125,QuantumFourier,Medium,352,ibm_fez,386,0.801,610.63,Online,0.001323,0.004423,0.703,Heron r2,0.707
158,786,0.0027,VQE,High,536,ibm_fez,133,0.965,157.78,Online,0.001283,0.004439,0.912,Heron r2,0.94
150,785,0.008,QuantumFourier,Low,548,ibm_kingston,50,0.75,42.88,Online,0.000974,0.003603,0.953,Heron r2,0.839
155,528,0.0326,QAOA,Medium,597,ibm_pittsburgh,79,0.917,95.46,Online,0.000818,0.004712,0.99,Heron r3,0.519
100,298,0.0047,VQE,Low,211,ibm_marrakesh,129,0.77,199.22,Online,0.00094,0.003324,0.764,Heron r2,0.869
127,987,0.0394,VQE,Medium,347,ibm_pittsburgh,49,0.908,56.31,Online,0.000745,0.004542,0.796,Heron r3,0.428
88,237,0.0017,QAOA,Medium,577,ibm_fez,45,0.951,22.97,Online,0.00132,0.004544,0.716,Heron r2,0.974
121,1100,0.0183,BellState,Low,204,ibm_kingston,213,0.904,242.34,Online,0.000955,0.003816,0.875,Heron r2,0.685
54,745,0.0238,VQE,Medium,131,ibm_fez,196,0.961,338.75,Online,0.001291,0.004633,0.91,Heron r2,0.628
34,1416,0.0116,QuantumFourier,Low,405,ibm_brisbane,398,0.794,677.06,Online,0.000726,0.002885,0.904,Eagle r3,0.707
65,172,0.0251,QuantumFourier,Low,591,ibm_pittsburgh,121,0.773,184.37,Online,0.000747,0.004404,0.795,Heron r3,0.583
114,1660,0.0195,VQE,Low,396,ibm_brisbane,384,0.798,241.99,Online,0.000714,0.003033,0.901,Eagle r3,0.601
161,716,0.0375,BellState,Medium,467,ibm_brisbane,315,0.955,531.92,Online,0.000709,0.002999,0.804,Eagle r3,0.397
111,305,0.0224,VQE,Low,367,ibm_brisbane,261,0.765,234.93,Online,0.000715,0.002933,0.748,Eagle r3,0.584
174,977,0.0237,QAOA,High,548,ibm_pittsburgh,77,0.816,108.84,Online,0.000783,0.004615,0.746,Heron r3,0.623
154,1631,0.0381,BellState,Low,75,ibm_fez,34,0.931,36.93,Online,0.00132,0.004814,0.909,Heron r2,0.463
110,513,0.0171,BellState,High,405,ibm_marrakesh,204,0.801,391.98,Online,0.000912,0.003185,0.758,Heron r2,0.683
21,767,0.0085,QuantumFourier,Low,370,ibm_torino,304,0.933,157.34,Online,0.00118,0.019159,0.904,Heron r1,0.808
170,206,0.0481,QAOA,High,476,ibm_marrakesh,139,0.865,119.2,Online,0.000935,0.003199,0.723,Heron r2,0.278
155,701,0.0289,BellState,Medium,370,ibm_fez,65,0.909,94.41,Online,0.001312,0.004486,0.928,Heron r2,0.579
114,1150,0.0325,Grover,Low,188,ibm_fez,229,0.783,235.86,Online,0.001316,0.004766,0.86,Heron r2,0.463
126,1090,0.0206,QAOA,High,94,ibm_kingston,53,0.805,85.64,Online,0.000998,0.003567,0.87,Heron r2,0.673
109,1917,0.0459,VQE,Low,466,ibm_fez,190,0.843,375.5,Online,0.001289,0.004579,0.937,Heron r2,0.297
73,400,0.0314,Grover,Low,256,ibm_marrakesh,396,0.913,587.32,Online,0.000956,0.003264,0.909,Heron r2,0.457
156,1507,0.0126,QAOA,Medium,132,ibm_pittsburgh,140,0.838,129.18,Online,0.00075,0.004704,0.727,Heron r3,0.767
111,115,0.0479,QuantumFourier,Medium,327,ibm_torino,157,0.97,218.65,Online,0.001253,0.019563,0.935,Heron r1,0.302
